2.751470823,4.266314234,15.08647682
2.911154453,4.591449717,14.81318503
3.087842863,4.94297612,14.56444577
3.282532794,5.323053303,14.34248338
3.496334654,5.733867657,14.14992806
3.730459058,6.177579512,13.98989062
3.986203731,6.6562714,13.86601812
4.264937414,7.171880599,13.78256215
4.568066257,7.726066868,13.74446594
4.897004629,8.320102062,13.75741661
5.253133019,8.954707745,13.82791749
5.63772218,9.62978757,13.96333318
6.051871308,10.34422168,14.17189624
6.496411167,11.09553047,14.46270005
6.971758287,11.8794472,14.84556147
7.477799371,12.68958551,15.33087162
8.013697105,13.51690604,15.92926001
8.577675086,14.34926813,16.65106612
9.166825409,15.17102434,17.50577992
9.776820665,15.96265607,18.50095953
10.40171182,16.70070843,19.64124318
11.03368927,17.35787381,20.9269876
11.66293601,17.90382982,22.35262629
12.27756704,18.30616811,23.90545081
12.86373183,18.53252407,25.56416661
13.40592087,18.5528962,27.29823432
13.88745078,18.34264819,29.06793575
14.29131886,17.88584492,30.82556235
14.60111119,17.17802418,32.51777332
14.80225152,16.22850419,34.08931334
14.88309736,15.06106538,35.48732801
14.83608102,13.71310416,36.66618821
14.65844553,12.23289074,37.59157875
14.35267127,10.67548099,38.24350343
13.92635346,9.097680563,38.61741043
13.391671,7.553201999,38.72352618
12.76441685,6.088411135,38.58442296
12.06282615,4.739574143,38.23157354
11.30630365,3.531546376,37.70146597
10.51421866,2.477955354,37.03190305
9.704901722,1.582456448,36.25903736
8.894880172,0.8406570885,35.4152644
8.098389105,0.2423039047,34.52804348
7.327135156,-0.2266354109,33.61950729
6.590266798,-0.5821682819,32.70664484
5.89450312,-0.8408486546,31.80185979
5.244364918,-1.018755796,30.91370667
4.642462371,-1.130823632,30.04766784
4.08981027,-1.190453114,29.20689704
3.586132249,-1.209346533,28.39285225
3.130146795,-1.197491795,27.60581882
2.719826418,-1.163246109,26.8453231
2.352611256,-1.113472015,26.11042818
2.025600775,-1.053711679,25.39996
1.735697405,-0.9883551414,24.71264831
1.479730611,-0.9208197243,24.04722726
1.254546772,-0.8537033238,23.40248966
1.057078032,-0.7889330651,22.77731857
0.8843938894,-0.727890101,22.17069912
0.7337313064,-0.6715197605,21.58171912
0.6025192788,-0.6204265058,21.00956326
0.4883857401,-0.574950584,20.45350351
0.3891629176,-0.5352361047,19.91288822
0.3028826879,-0.5012826218,19.38713149
0.2277690299,-0.4729905466,18.8757028
0.1622286064,-0.4501957252,18.37811838
0.1048362241,-0.4326971148,17.89393334
0.05432336504,-0.4202797863,17.42273549
0.009561835053,-0.4127306115,16.96414003
-0.03044908139,-0.4098526092,16.51778545
-0.06659740421,-0.4114738233,16.08333031
-0.09967204275,-0.4174552203,15.66045063
-0.1303749351,-0.4276961165,15.24883813
-0.1593342976,-0.4421378235,14.84819874
-0.1871144336,-0.4607674507,14.45825172
-0.214227754,-0.4836193228,14.07872904
-0.2411428289,-0.5107781142,13.70937513
-0.2682949022,-0.5423795492,13.34994682
-0.2960925792,-0.5786135374,13.00021366
-0.3249270409,-0.619725101,12.65995842
-0.3551776337,-0.6660180484,12.32897789
-0.3872201814,-0.7178567672,12.00708399
